company_permalink,acquirer_permalink,acquirer_name,acquirer_category_code,acquirer_country_code,acquirer_state_code,acquirer_region,acquirer_city,price_amount,price_currency_code,acquired_at,acquired_at_cleaned,id
/company/language-weaver,/company/sdl-international,SDL International,software,GBR,,London,Maidenhead,4.25E7,USD,7/15/10,2010-07-15 00:00:00,3570
/company/lanyrd,/company/eventbrite,Eventbrite,web,USA,CA,SF Bay,San Francisco,,USD,9/3/13,2013-09-03 00:00:00,3571
/company/laptop,/company/techmedianetwork,TechMedia Network,advertising,USA,NY,New York,New York,,USD,6/22/11,2011-06-22 00:00:00,3572
/company/las-vegas,/company/travel-network-au,Travel Network AU,web,,,unknown,,,USD,6/29/10,2010-06-29 00:00:00,3573
/company/lascaux-co,/company/etsy,Etsy,ecommerce,USA,NY,New York,Brooklyn,,USD,1/22/13,2013-01-22 00:00:00,3574
/company/laser-design,/company/cyberoptics,CyberOptics,hardware,USA,MN,Minneapolis,Minneapolis,3000000.0,USD,1/15/14,2014-01-15 00:00:00,3575
/company/laserband,/company/zebra-technologies,Zebra Technologies,enterprise,USA,IL,Chicago,Lincolnshire,,USD,7/13/12,2012-07-13 00:00:00,3576
/company/last-fm,/company/cbs,CBS,news,USA,CA,California - Other,,2.8E8,USD,5/1/07,2007-05-01 00:00:00,3577
/company/laszlosystems,/company/critical-path,Critical Path,mobile,USA,CA,California - Other,,,USD,2/23/12,2012-02-23 00:00:00,3578
/company/late-nite-labs,/company/macmillan,Macmillan,,GBR,,London,London,,USD,3/20/13,2013-03-20 00:00:00,3579
/company/latigent,/company/cisco,Cisco,hardware,USA,CA,SF Bay,San Jose,,USD,9/27/07,2007-09-27 00:00:00,3580
/company/latista,/company/textura,Textura,software,USA,IL,Chicago,Deerfield,3.5E7,USD,11/14/13,2013-11-14 00:00:00,3581
/company/latitude-communications,/company/cisco,Cisco,hardware,USA,CA,SF Bay,San Jose,,USD,11/12/03,2003-11-12 00:00:00,3582
/company/launch-media,/company/yahoo,Yahoo!,web,USA,CA,SF Bay,Sunnyvale,1.2E7,USD,6/1/01,2001-06-01 00:00:00,3583
/company/launchgram,/company/refer-ly,Referly,web,USA,CA,SF Bay,San Francisco,,USD,2/20/13,2013-02-20 00:00:00,3584
/company/laureltech,/company/diacritech,DiacriTech,other,,,unknown,,,USD,3/18/09,2009-03-18 00:00:00,3585
/company/law360,/company/lexisnexis,LexisNexis,software,USA,NY,Albany,Albany,,USD,3/20/12,2012-03-20 00:00:00,3586
/company/law-pivot,/company/rocketlawyer,Rocket Lawyer,legal,USA,CA,SF Bay,San Francisco,,USD,1/14/13,2013-01-14 00:00:00,3587
/company/lawscribe,/company/unitedlex,UnitedLex,legal,USA,KS,Kansas City,Overland Park,,USD,11/11/10,2010-11-11 00:00:00,3588
/company/lawson-software,/company/ggc-software-holdings,GGC Software Holdings,,,,unknown,,2.0E9,USD,4/26/11,2011-04-26 00:00:00,3589
/company/layer-7-technologies,/company/ca,CA Technologies,software,USA,NY,Islandia,Islandia,1.55E8,USD,5/10/13,2013-05-10 00:00:00,3590
/company/layerboom,/company/joyent,Joyent,enterprise,USA,CA,SF Bay,San Francisco,,USD,7/15/10,2010-07-15 00:00:00,3591
/company/triple-copenhagen,/company/lbi-international,LBI International,web,SWE,,Stockholm,Stockholm,,USD,2/22/10,2010-02-22 00:00:00,3592
/company/ldb-consulting,/company/convergex,ConvergEx,software,USA,NY,New York,New York,,USD,12/13/10,2010-12-13 00:00:00,3593
/company/leach-communications,/company/definition6,Definition 6,public_relations,USA,GA,Atlanta,Atlanta,,USD,12/15/09,2009-12-15 00:00:00,3594
/company/leadalytics-llc,/company/leadbully-com,LeadBully.com,advertising,USA,CA,Sacramento,Rocklin,200000.0,USD,4/1/09,2009-04-01 00:00:00,3595
/company/leadrev,/company/the-selling-source,The Selling Source,public_relations,,,unknown,,,USD,6/9/08,2008-06-09 00:00:00,3596
/company/root-leadroi,/company/media-whiz,Media Whiz,advertising,USA,FL,Fort Lauderdale,Plantation,,USD,6/3/08,2008-06-03 00:00:00,3597
/company/leaky,/company/navion-insurance,Navion Insurance,,USA,CA,Anaheim Hills,Anaheim Hills,,USD,8/31/13,2013-08-31 00:00:00,3598
/company/lean-domain-search,/company/automattic,Automattic,web,USA,CA,SF Bay,San Francisco,,USD,7/15/13,2013-07-15 00:00:00,3599
/company/learn-that-name,/company/gist,Gist,web,USA,WA,Seattle,Seattle,,USD,3/17/10,2010-03-17 00:00:00,3600
/company/learning-catalytics,/company/pearson,Pearson,software,,,unknown,,,USD,4/22/13,2013-04-22 00:00:00,3601
/company/leboncoin-fr,/company/schibsted,Schibsted,,NOR,,Oslo,Oslo,,USD,9/22/10,2010-09-22 00:00:00,3602
/company/lee-technologies,/company/schneider-electric,Schneider Electric,enterprise,FRA,,Paris,Rueil-Malmaison,,USD,4/4/11,2011-04-04 00:00:00,3603
/company/lefthand-networks,/company/hewlett-packard,Hewlett-Packard,web,USA,CA,SF Bay,Palo Alto,3.6E8,USD,9/30/08,2008-09-30 00:00:00,3604
/company/legacy-locker,/company/passwordbox,PasswordBox,security,USA,CA,SF Bay,San Francisco,,USD,11/20/13,2013-11-20 00:00:00,3605
/company/legato-systems,/company/emc,EMC,enterprise,USA,MA,Boston,Hopkinton,,USD,10/21/03,2003-10-21 00:00:00,3606
/company/legent-corporation,/company/ca,CA Technologies,software,USA,NY,Islandia,Islandia,1.74E9,USD,8/1/95,1995-08-01 00:00:00,3607
/company/legiant,/company/asure-software,Asure Software,software,USA,TX,Austin,Austin,,USD,12/14/11,2011-12-14 00:00:00,3608
/company/lektronix,/company/rockwell-automation,Rockwell Automation,hardware,USA,WI,Milwaukee,Milwaukee,,USD,5/24/11,2011-05-24 00:00:00,3609
/company/lemagit,/company/techtarget,TechTarget,enterprise,USA,MA,Boston,Newton,,USD,12/17/12,2012-12-17 00:00:00,3610
/company/lemon,/company/lifelock,LifeLock,security,USA,AZ,Phoenix,Tempe,4.26E7,USD,12/12/13,2013-12-12 00:00:00,3611
/company/lendingtree,/company/iac,IAC,news,USA,NY,New York,New York,,USD,5/1/03,2003-05-01 00:00:00,3612
/company/lenovo-mobile-communication-technology,/company/lenovo,Lenovo,hardware,USA,NC,Raleigh-Durham,Morrisville,2.0E8,USD,11/27/09,2009-11-27 00:00:00,3613
/company/lensx-lasers,/company/alcon,Alcon,biotech,CHE,,H�_nenberg,H�_nenberg,,USD,7/6/10,2010-07-06 00:00:00,3614
/company/les-horaires-fr,/company/shopping-time,Shopping-Time,web,FRA,,Rennes,Rennes,,USD,9/1/09,2009-09-01 00:00:00,3615
/company/let-it-wave,/company/zoran,Zoran,games_video,,,unknown,,2.78E7,USD,6/1/08,2008-06-01 00:00:00,3616
/company/letsbuy-com,/company/flipkart,Flipkart,ecommerce,IND,,Bangalore,Bangalore,,USD,2/9/12,2012-02-09 00:00:00,3617
/company/letstalk-com,/company/consensus-corporation,Consensus Corporation,software,USA,CA,SF Bay,San Francisco,,USD,8/1/12,2012-08-01 00:00:00,3618
/company/letstalk-com,/company/brightstar,Brightstar,mobile,USA,FL,Miami,Miami,,USD,8/27/12,2012-08-27 00:00:00,3619
/company/level-one-communications,/company/intel,Intel,hardware,USA,CA,SF Bay,Santa Clara,,USD,3/8/99,1999-03-08 00:00:00,3620
/company/level-studios,/company/rosetta,Rosetta,enterprise,USA,NJ,Philadelphia,Hamilton,,USD,9/20/10,2010-09-20 00:00:00,3621
/company/level9-media,/company/b5media,b5media,news,CAN,,Toronto,"Toronto, ON",,USD,7/16/07,2007-07-16 00:00:00,3622
/company/leveragesoftware,/company/telligentsystems,Telligent Systems,software,USA,TX,Dallas,Dallas,,USD,12/19/11,2011-12-19 00:00:00,3623
/company/leverpoint,/company/3pillar-global,3Pillar Global,software,USA,VA,Washington DC,Fairfax,,USD,12/1/09,2009-12-01 00:00:00,3624
/company/lexcel,/company/clear2pay,Clear2Pay,finance,BEL,,Mechelen,Mechelen,,USD,6/29/11,2011-06-29 00:00:00,3625
/company/lexcycle,/company/amazon,Amazon,ecommerce,USA,WA,Seattle,Seattle,,USD,4/1/09,2009-04-01 00:00:00,3626
/company/lexia-learning-systems,/company/rosetta-stone,Rosetta Stone,software,USA,VA,Washington DC,Arlington,2.25E7,USD,7/25/13,2013-07-25 00:00:00,3627
/company/lgbt-social,/company/the-lgbt-social-group,The LGBT Social Group,other,,,unknown,,,GBP,1/20/13,2013-01-20 00:00:00,3628
/company/liberty-bancshares,/company/home-bancshares,Home BancShares,finance,USA,AR,conway,Conway,2.8E8,USD,10/23/13,2013-10-23 00:00:00,3629
/company/liberty-dialysis,/company/fresenius-medical-care,Fresenius Medical Care,biotech,DEU,,Homburg,Homburg,,USD,8/2/11,2011-08-02 00:00:00,3630
/company/liberty-insurance-services,/company/ibm,IBM,software,USA,NY,New York,Armonk,,USD,11/23/04,2004-11-23 00:00:00,3631
/company/liberty-surf-group,/company/telecom-italia,Telecom Italia,network_hosting,ITA,,Milan,Milan,2.66E8,USD,4/6/05,2005-04-06 00:00:00,3632
/company/libredigital,/company/r-r-donnelley-sons,R.R. Donnelley & Sons,public_relations,USA,IL,Chicago,Chicago,,USD,8/17/11,2011-08-17 00:00:00,3633
/company/liekki-oy,/company/nlight,nLIGHT Corp.,semiconductor,USA,WA,Vancouver,Vancouver,,USD,1/1/07,2007-01-01 00:00:00,3634
/company/lifeblob,/company/printo,Printo,,,,unknown,,,USD,11/22/10,2010-11-22 00:00:00,3635
/company/lifecell,/company/kinetic-concepts,Kinetic Concepts,biotech,USA,TX,San Antonio,San Antonio,1.80294E9,USD,4/7/08,2008-04-07 00:00:00,3636
/company/lifeproof,/company/otterbox,OtterBox,,USA,CO,Fort Collins,Fort Collins,,USD,5/22/13,2013-05-22 00:00:00,3637
/company/lifeshield-security,/company/directv,DIRECTV,games_video,USA,CA,Los Angeles,El Segundo,,USD,6/5/13,2013-06-05 00:00:00,3638
/company/lifesize-communications,/company/logitech,Logitech,hardware,USA,CA,SF Bay,Fremont,4.05E8,USD,11/10/09,2009-11-10 00:00:00,3639
/company/lift-media,/company/webloyalty-com,webloyalty.com,ecommerce,USA,CT,New York,Norwalk,,USD,5/1/08,2008-05-01 00:00:00,3640
/company/liftdna,/company/openx,OpenX,advertising,USA,CA,Los Angeles,Pasadena,,USD,2/27/12,2012-02-27 00:00:00,3641
/company/lightera,/company/ciena,Ciena,,USA,MD,Baltimore,Linthicum,5.52E8,USD,3/1/99,1999-03-01 00:00:00,3642
/company/lighthouse-practice-management-group,/company/yodle,Yodle,advertising,USA,NY,New York,New York,,USD,3/4/13,2013-03-04 00:00:00,3643
/company/lightlogic,/company/intel,Intel,hardware,USA,CA,SF Bay,Santa Clara,,USD,5/29/01,2001-05-29 00:00:00,3644
/company/lightning-technologies,/company/national-technical-systems,National Technical Systems,consulting,USA,CA,Los Angeles,Calabasas,,USD,9/2/11,2011-09-02 00:00:00,3645
/company/lightningcast,/company/aol,AOL,news,USA,NY,New York,New York,,USD,5/1/06,2006-05-01 00:00:00,3646
/company/lightspeed-international,/company/cisco,Cisco,hardware,USA,CA,SF Bay,San Jose,,USD,12/22/97,1997-12-22 00:00:00,3647
/company/lightsurf,/company/verisign,VeriSign Authentication Services,security,USA,CA,SF Bay,Mountain View,2.7E8,USD,1/1/05,2005-01-01 00:00:00,3648
/company/like,/company/google,Google,search,USA,CA,SF Bay,Mountain View,,USD,8/20/10,2010-08-20 00:00:00,3649
/company/likecube,/company/time-out,Time Out,web,GBR,,London,London,,USD,8/15/11,2011-08-15 00:00:00,3650
/company/likewise-software,/company/emc,EMC,enterprise,USA,MA,Boston,Hopkinton,,USD,3/20/12,2012-03-20 00:00:00,3651
/company/liligo-com,/company/voyages-sncf-com,Voyages-SNCF.com,,,,unknown,,,USD,9/23/10,2010-09-23 00:00:00,3652
/company/lime-lab,/company/pch-international,PCH International,hardware,CHN,,Shenzen,Shenzen,,USD,6/15/12,2012-06-15 00:00:00,3653
/company/limeexchange,/company/getafreelancer,Freelancer,web,AUS,,Sydney,Sydney,,USD,12/20/10,2010-12-20 00:00:00,3654
/company/limelife,/company/total-beauty-media,Total Beauty Media,news,USA,CA,Los Angeles,Santa Monica,,USD,8/18/10,2010-08-18 00:00:00,3655
/company/limo-anywhere,/company/groundlink,GroundLink,travel,USA,NY,New York,New York,,USD,3/27/12,2012-03-27 00:00:00,3656
/company/lindstrom-metric,/company/harbour-group,Harbour Group,other,USA,MO,Saint Louis,St. Louis,,USD,7/19/11,2011-07-19 00:00:00,3657
/company/linea-research,/company/salutron,Salutron,health,USA,CA,SF Bay,Fremont,,USD,1/1/12,2012-01-01 00:00:00,3658
/company/lineage-power,/company/ge-energy,GE Energy,cleantech,USA,MO,Kansas City,kansas city,5.2E8,USD,1/13/11,2011-01-13 00:00:00,3659
/company/linerate-systems,/company/f5-networks,F5 Networks,other,USA,WA,Seattle,Seattle,,USD,2/11/13,2013-02-11 00:00:00,3660
/company/lingt,/company/dictionary-com,Dictionary.com,web,USA,CA,SF Bay,Oakland,,USD,12/1/10,2010-12-01 00:00:00,3661
/company/link-jacket,/company/riverdale-capital,Riverdale Capital,,,,unknown,,300000.0,USD,12/8/09,2009-12-08 00:00:00,3662
/company/linkage-software,/company/microsoft,Microsoft,software,USA,WA,Seattle,Redmond,,USD,6/30/97,1997-06-30 00:00:00,3663
/company/linkexchange,/company/microsoft,Microsoft,software,USA,WA,Seattle,Redmond,,USD,11/5/98,1998-11-05 00:00:00,3664
/company/linkshare,/company/rakuten,Rakuten,web,JPN,,Tokyo,Tokyo,4.25E8,USD,9/1/05,2005-09-01 00:00:00,3665
/company/linkspectrum,/company/bankrate,Bankrate,web,USA,FL,Palm Beach,North Palm Beach,4.214E7,USD,9/5/08,2008-09-05 00:00:00,3666
/company/linktech-navi,/company/tencent,Tencent,web,CHN,,Shenzhen,Shenzhen,,USD,1/26/14,2014-01-26 00:00:00,3667
/company/linkwise-performance-marketing,/company/atcom,ATCOM,web,GRC,,Athens,Athens,,USD,6/1/10,2010-06-01 00:00:00,3668
/company/link-a-media,/company/sk-hynix,SK hynix,semiconductor,KOR,,Gyeonggi-do,Gyeonggi-do,,USD,6/20/12,2012-06-20 00:00:00,3669
/company/linspire,/company/xandros,Xandros,software,USA,NY,New York,New York,,USD,7/3/08,2008-07-03 00:00:00,3670
/company/lion-technologies,/company/netrepid,Netrepid,network_hosting,USA,PA,Enola,Enola,,USD,6/23/12,2012-06-23 00:00:00,3671
/company/lionside,/company/ngmoco,ngmoco,games_video,USA,CA,SF Bay,San Francisco,,USD,9/15/11,2011-09-15 00:00:00,3672
/company/lipidviro-tech,/company/jenson-services,Jenson Services,biotech,USA,UT,Salt Lake City,Salt Lake City,1320000.0,USD,1/28/08,2008-01-28 00:00:00,3673
/company/liposonix,/company/medicis-pharmaceutical,Medicis Pharmaceutical,biotech,USA,AZ,Phoenix,Scottsdale,3.0E8,USD,6/16/08,2008-06-16 00:00:00,3674
/company/liquavista,/company/amazon,Amazon,ecommerce,USA,WA,Seattle,Seattle,,USD,5/13/13,2013-05-13 00:00:00,3675
/company/liquavista,/company/samsung-electronics,Samsung Electronics,hardware,KOR,,TBD,Suwon,,USD,1/19/11,2011-01-19 00:00:00,3676
/company/liquid-air-lab,/company/24mas,24MAS,,SWE,,Nacka,Nacka,,USD,1/10/12,2012-01-10 00:00:00,3677
/company/liquid-wireless,/company/publishers-clearing-house,Publishers Clearing House,other,,,unknown,,,USD,12/14/11,2011-12-14 00:00:00,3678
/company/liquidxstream-systems,/company/commscope-enterprise-solutions,CommScope,hardware,USA,TX,Dallas,Richardson,,USD,6/2/11,2011-06-02 00:00:00,3679
/company/litecast,/company/zayo-group,Zayo Group,public_relations,USA,CO,Denver,Louisville,,USD,12/14/12,2012-12-14 00:00:00,3680
/company/litepoint,/company/teradyne,Teradyne,semiconductor,USA,MA,Boston,North Reading,5.8E8,USD,9/14/11,2011-09-14 00:00:00,3681
/company/litetouch,/company/savant-systems,Savant Systems,hardware,USA,MA,Hyannis,Hyannis,,USD,2/21/12,2012-02-21 00:00:00,3682
/company/lithium-ict,/company/anaxis,anaXis,ecommerce,BEL,,Hasselt,Hasselt,,USD,6/29/10,2010-06-29 00:00:00,3683
/company/litmos,/company/callidus-software,CallidusCloud,software,USA,CA,SF Bay,Pleasanton,,USD,6/10/11,2011-06-10 00:00:00,3684
/company/littlebigplanet,/company/sony,Sony Corp,hardware,USA,CA,San Diego,San Diego,,USD,3/2/10,2010-03-02 00:00:00,3685
/company/live-connected,/company/vaya,Vaya,web,AUS,,Queensland,Queensland,,USD,6/3/13,2013-06-03 00:00:00,3686
/company/live-content-inc,/company/american-fansasy-entertainment,American Fantasy Entertainment Group,ecommerce,,,unknown,,3500000.0,USD,8/12/13,2013-08-12 00:00:00,3687
/company/live-on-the-go,/company/snapfinger,Snapfinger,,USA,GA,Atlanta,Alpharetta,,USD,10/7/10,2010-10-07 00:00:00,3688
/company/liveautographs,/company/availor-partners,Availor Partners,,,,unknown,,,USD,1/1/11,2011-01-01 00:00:00,3689
/company/livedoor,/company/nhn-corporation,NHN Corporation,search,KOR,,Gyeonggi-do,Gyeonggi-do,6.8E7,USD,4/12/10,2010-04-12 00:00:00,3690
/company/livemarkets,/company/traffic-marketplace,Traffic Marketplace,,USA,CA,Los Angeles,El Segundo,,USD,9/4/08,2008-09-04 00:00:00,3691
/company/livemocha,/company/rosetta-stone,Rosetta Stone,software,USA,VA,Washington DC,Arlington,,USD,4/2/13,2013-04-02 00:00:00,3692
/company/liveoffice,/company/symantec,Symantec,security,USA,CA,SF Bay,Mountain View,1.15E8,USD,1/16/12,2012-01-16 00:00:00,3693
/company/livestar,/company/pinterest,Pinterest,social,USA,CA,SF Bay,San Francisco,,USD,3/20/13,2013-03-20 00:00:00,3694
/company/livestream,/company/adviqo,Adviqo,web,DEU,,Berlin,Berlin,,USD,1/1/08,2008-01-01 00:00:00,3695
/company/livio-radio,/company/ford,Ford,automotive,USA,MI,Detroit,Dearborn,9000000.0,USD,9/26/13,2013-09-26 00:00:00,3696
/company/lj-engineering-manufacturing,/company/fm-industries,FM Industries,,USA,CA,SF Bay,Fremont,,USD,4/30/10,2010-04-30 00:00:00,3697
/company/llike-com,/company/iac,IAC,news,USA,NY,New York,New York,,USD,12/20/06,2006-12-20 00:00:00,3698
/company/lller,/company/lller,LLLer,education,,,unknown,,,USD,2/1/12,2012-02-01 00:00:00,3699
/company/llustre,/company/fab-com,Fab.com,ecommerce,USA,NY,New York,New York,,USD,6/19/12,2012-06-19 00:00:00,3700
/company/lm-sistemas,/company/genesys,Genesys,software,USA,CA,SF Bay,Daly City,,USD,7/3/12,2012-07-03 00:00:00,3701
