评论内容,评论时间,评论人等级,评论类型,评论内容-新,情感分值
水袖，长衫，芙蓉不及美人面，春风十里不如你,2022-03-06 02:32:45,3,评论,水袖，长衫，芙蓉不及美人面，春风十里不如你,0.7069
很漂亮，也很美，小姐姐很拼，不过我感觉有点点不足的是服装是不是和环境有点不搭，（个人理解，老感觉服装有点别扭）,2022-03-05 19:25:05,5,评论,很漂亮，也很美，小姐很拼，不过我感觉有点不足的是服装是不是和环境有点不搭，（个人理解，老感觉服装有点别扭）,0.9754
嗷，我想起来了，第一次听说独竹飘是在一期开门大吉，一个女生参加节目来赢独竹飘训练费用，是up主吗？,2022-02-26 20:57:56,4,评论,嗷，我想起来了，第一次听说独竹飘是在一期开门大吉，一个女生参加节目来赢独竹飘训练费用，是up主吗？,0.1926
好家伙，跳起来了,2022-02-24 16:42:27,5,评论,好家伙，跳起来了,0.8436
注意安全，身体健康！,2022-02-25 02:54:10,5,评论,注意安全，身体健康！,0.8928
谨防感冒，注意安全，加油,2022-02-25 02:36:16,5,评论,谨防感冒，注意安全，加油,0.9278
姐姐好美！[打call]辛苦了，也注意不要感冒啊,2022-02-24 23:51:57,5,评论,姐好美！辛苦了，也注意不要感冒啊,0.9541
加油,2022-02-24 22:24:48,5,评论,加油,0.9596
辛苦了，保护好身体的[点赞][点赞][点赞][给心心][给心心][虎年][豹富],2022-02-24 20:47:20,4,评论,辛苦了，保护好身体的,0.9854
去哪了，这么久没看到你了,2022-02-24 19:40:31,5,评论,去哪了，这么久没看到你了,0.1837
要让全世界都看到咱们中国非物质文化遗产传承人的美[名侦探柯南_冲啊！],2022-03-06 22:06:52,5,评论,要让全世界都看到咱们中国非物质文化遗产传承人的美,0.9911
练成了感觉特别帅,2022-03-01 17:17:00,5,评论,练成了感觉特别帅,0.995
贵州的小姐姐！！,2022-03-01 17:15:21,5,评论,贵州的小姐！,0.4578
扬水袖也是古法,2022-03-01 16:46:08,5,评论,扬水袖也是古法,0.8319
@木九steve,2022-02-26 23:39:58,3,评论,@木九steve,0.8633
下雨别装逼，容易被雷劈[打call][打call][打call][打call][笑哭][笑哭][笑哭],2022-03-06 20:08:33,3,评论,下雨别装逼，容易被雷劈,0.0091
厉害了 从竹子上坐起来吓到我了 很多普通人 哪怕床上 啥也不支撑都不一定能站起来,2022-03-06 08:50:36,4,评论,厉害了 从竹子上坐起来吓到我了 很多普通人 哪怕床上 啥也不支撑都不一定能站起来,0.0716
凌波微步，轻功水上飘,2022-03-06 00:19:40,3,评论,凌波微步，轻功水上飘,0.3147
找一个水下摄影师吧，我刚好认识一下。效果应该顶到天花板,2022-03-05 22:57:42,4,评论,找一个水下摄影师吧，我刚好认识一下。效果应该顶到天花板,0.3147
没想到我居然在做英语阅读时候认识的您[doge][打call],2022-03-05 22:25:49,4,评论,没想到我居然在做英语阅读时候认识的您,0.7826
大佬牛批，👍🏻，我记得小时候去农田就有个独木桥，从桥上看水里，感觉水是静止的桥在动，即使明知这是错觉还是害怕,2022-03-05 22:01:47,2,评论,大佬牛批，👍🏻，我记得小时候去农田就有个独木桥，从桥上看水里，感觉水是静止的桥在动，即使明知这是错觉还是害怕,0.5226
快删了 别让韩国人看见,2022-03-05 20:18:18,4,评论,快删了 别让韩国人看见,0.154
冲你这个标题，必须三连[OK],2022-03-05 19:07:44,5,评论,冲你这个标题，必须三连,0.0387
我听说最牛逼的能在竹子上翻后空翻，是真的吗？太恐怖了,2022-03-05 17:02:51,2,评论,我听说最牛逼的能在竹子上翻后空翻，是真的吗？太恐怖了,0.0203
防住小西八,2022-03-05 13:00:28,4,评论,防住小西八,0.7775
“沧浪之水清兮，可以濯吾缨；沧浪之水浊兮，可以濯吾足。”,2022-03-05 12:28:26,4,评论,“沧浪之水清兮，可以濯吾缨；沧浪之水浊兮，可以濯吾足。”,0.493
每掉下去一次我都感觉很紧张怕出事小心感冒，十分很努力了，台上一分钟台下十年功,2022-03-05 09:30:23,5,评论,每掉下去一次我都感觉很紧张怕出事小心感冒，十分很努力了，台上一分钟台下十年功,0.4217
问一下，这根横竿的作用是不是类似于船的减摇鳍？,2022-03-05 04:17:24,3,评论,问一下，这根横竿的作用是不是类似于船的减摇鳍？,0.0272
差不多是,2022-03-05 08:39:52,6,回复,差不多是,0.4997
弹幕意义怪看着太烦了，,2022-03-05 01:27:54,3,评论,弹幕意义怪看着太烦了，,0.128
做到过关于你的英语阅读！一定会越来越好的！,2022-03-04 23:42:56,2,评论,做到过关于你的英语阅读！一定会越来越好的！,0.9922
一苇渡江,2022-03-04 23:40:02,3,评论,一苇渡江,0.598
卧槽,2022-03-04 22:42:59,5,评论,卧槽,0.0255
小心棒子捷足先登,2022-03-04 22:18:30,4,评论,小心棒子捷足先登,0.0245
有哪里是能学习独竹漂的吗？,2022-03-04 22:11:50,4,评论,有哪里是能学习独竹漂的吗？,0.0892
你好厉害[给心心],2022-03-04 21:53:54,6,评论,你好厉害,0.7044
里面有一个大大的水印，不懂你们看没看到，那水印上有着:中国文化,2022-03-04 20:55:04,5,评论,里面有一个大的水印，不懂你们看没看到，那水印上有着:中国文化,0.4003
我今天写英语阅读的时候，那篇阅读就是关于她还有独竹漂！刚做完就刷到太巧了吧！[呲牙][呲牙][呲牙],2022-03-04 19:40:46,4,评论,我今天写英语阅读的时候，那篇阅读就是关于她还有独竹漂！刚做完就刷到太巧了吧！,0.8758
这必然是我们偷国的文化思密达[doge],2022-03-04 19:20:09,5,评论,这必然是我们偷国的文化思密达,0.5798
这个还真有，我记得在我很小的时候好像是CCTV几里面播出过，他们在很小的时候就要练这个[doge],2022-03-04 18:45:10,3,评论,这个还真有，我记得在我很小的时候好像是CTV几里面播出过，他们在很小的时候就要练这个,0.7671
我也想玩这个但是我的体重不允许[保卫萝卜_哭哭][保卫萝卜_哭哭],2022-03-04 17:52:29,5,评论,我也想玩这个但是我的体重不允许,0.8678
没币了收藏一下明天投！[热词系列_这次一定][热词系列_这次一定][热词系列_三连][热词系列_保护][热词系列_保护],2022-03-04 16:05:42,4,评论,没币了收藏一下明天投！,0.4083
这个我看棒子怎么偷[doge],2022-03-04 14:46:06,5,评论,这个我看棒子怎么偷,0.0147
这个我看棒子怎么偷[doge],2022-03-04 14:46:06,5,评论,这个我看棒子怎么偷,0.0147
本来点了赞的 但我取消了 ，因为我要给[热词系列_三连],2022-03-03 22:57:25,3,评论,本来点了赞的 但我取消了 ，因为我要给,0.1524
厉害厉害，别人都是用手，你用脚都能达到这个效果，厉害厉害。真心给你点个赞。,2022-03-03 16:20:51,2,评论,厉害，别人都是用手，你用脚都能达到这个效果，厉害。真心给你点个赞。,0.9229
你已经在我的全世界里留下了深深的烙印,2022-03-03 14:36:11,3,评论,你已经在我的全世界里留下了深的烙印,0.8966
不会感冒吗，注意身体,2022-03-03 14:16:52,3,评论,不会感冒吗，注意身体,0.2873
真的有内味了，换个白色的衣服，雪中悍刀行白衣洛阳一苇渡江。,2022-03-03 14:12:28,3,评论,真的有内味了，换个白色的衣服，雪中悍刀行白衣洛阳一苇渡江。,0.4229
关注你，信你一定会成功，我要见证！,2022-03-03 14:09:43,2,评论,关注你，信你一定会成功，我要见证！,0.92
竹子沾水之后那么滑，怎么站上去的啊,2022-03-03 14:01:30,4,评论,竹子沾水之后那么滑，怎么站上去的啊,0.3531
辛苦了小姐姐！！你是最棒的！！！！,2022-03-03 13:57:49,3,评论,辛苦了小姐！你是最棒的！,0.9862
小心韩国人来了！,2022-03-03 13:57:24,4,评论,小心韩国人来了！,0.0795
好美,2022-03-03 13:48:07,4,评论,好美,0.988
美姨啊，你放过他们吧！[doge][doge],2022-03-03 13:45:32,3,评论,美姨啊，你放过他们吧！,0.4955
当年达摩也是这样渡江的。所谓一苇就是一根竹子,2022-03-03 13:45:46,4,评论,当年达摩也是这样渡江的。所谓一苇就是一根竹子,0.1575
今天做了关于你的英语阅读！,2022-03-03 13:36:18,4,评论,今天做了关于你的英语阅读！,0.933
好是好，厉害是厉害！点赞是得点赞！但是能不能换个好看点的衣服，颜色不好看。,2022-03-03 13:34:10,4,评论,好是好，厉害是厉害！点赞是得点赞！但是能不能换个好看点的衣服，颜色不好看。,0.923
支持[原神_欸嘿][原神_欸嘿],2022-03-03 13:32:22,5,评论,支持,0.9827
加油，注意安全,2022-03-03 13:28:07,3,评论,加油，注意安全,0.9402
原来一苇渡江是真的[doge],2022-03-03 12:50:43,5,评论,原来一苇渡江是真的,0.5526
马上抢过来思密达,2022-03-03 12:49:38,5,评论,马上抢过来思密达,0.3585
加油[tv_点赞],2022-03-03 12:41:34,5,评论,加油,0.9596
还是注意安全，体力不支咋办,2022-03-03 12:26:27,3,评论,还是注意安全，体力不支咋办,0.4716
不会泳泳的我为你加油,2022-03-03 12:16:02,3,评论,不会泳的我为你加油,0.805
辛苦了小姐姐,2022-03-03 12:02:31,6,评论,辛苦了小姐,0.7345
民体课上了,2022-03-03 11:28:59,4,评论,民体课上了,0.5263
韩国人偷不到 因为不会[脱单doge],2022-03-03 11:16:34,6,评论,韩国人偷不到 因为不会,0.1089
已经感觉到很冷了[保卫萝卜_哭哭],2022-03-03 11:06:23,5,评论,已经感觉到很冷了,0.4312
注意韩国 棒子,2022-03-03 10:47:33,4,评论,注意韩国 棒子,0.0264
我也想玩,2022-03-03 10:19:39,3,评论,我也想玩,0.8981
爱了爱了,2022-03-03 10:17:32,2,评论,爱了,0.9413
风大雨急天，老师傅也不太愿意表演。|･ω･｀),2022-03-03 10:14:10,6,评论,风大雨急天，老师傅也不太愿意表演。|･ω･｀),0.4245
up会游泳吗,2022-03-03 09:38:52,4,评论,up会游泳吗,0.0975
这么艳的衣服她穿都很漂亮,2022-03-03 09:07:05,5,评论,这么艳的衣服她穿都很漂亮,0.992
晚上看见贼恐怖[妙啊],2022-03-03 08:52:07,5,评论,晚上看见贼恐怖,0.0893
绝了，独木成舟原来不是杜撰,2022-03-03 08:50:20,6,评论,绝了，独木成舟原来不是杜撰,0.5162
关注走起,2022-03-03 08:14:57,2,评论,关注走起,0.908
加油,2022-03-03 07:52:30,4,评论,加油,0.9596
感觉挺好玩的,2022-03-03 04:01:41,3,评论,感觉挺好玩的,0.9714
最喜欢偷文化的不是日本人？天天刷韩国没必要[辣眼睛],2022-03-03 03:35:04,6,评论,最喜欢偷文化的不是日本人？天刷韩国没必要,0.6336
这个是真牛皮,2022-03-03 02:23:34,5,评论,这个是真牛皮,0.2066
已经三连了，up主加油啊！,2022-03-03 01:40:14,3,评论,已经三连了，up主加油啊！,0.8673
首先，请不要在麻瓜面前表演法术。其次，注意安全，防韩。,2022-03-03 01:05:58,5,评论,首先，请不要在麻瓜面前表演法术。其次，注意安全，防韩。,0.4766
胖胖的话会掉下去吗,2022-03-03 00:52:07,5,评论,胖的话会掉下去吗,0.117
我看得起鸡皮疙瘩了,2022-03-03 00:49:27,4,评论,我看得起鸡皮疙瘩了,0.5233
注意安全 不要着凉哦 身体第一位！[奋斗],2022-03-03 00:42:17,5,评论,注意安全 不要着凉哦 身体第一位！,0.7347
注意安全[doge],2022-03-03 00:40:24,4,评论,注意安全,0.6885
这个很简单的[doge],2022-03-03 00:36:36,2,评论,这个很简单的,0.5753
孤勇者应该配上微光特效，这么冷湿淋淋不吃亿点微光谁撑得住,2022-03-03 00:33:52,2,评论,孤勇者应该配上微光特效，这么冷湿淋不吃亿点微光谁撑得住,0.3027
tql！！,2022-03-03 00:13:38,6,评论,tql！,0.6252
加油啊,2022-03-02 23:52:50,5,评论,加油啊,0.9371
太美啦,2022-03-02 23:49:59,5,评论,太美啦,0.9215
【原神圣遗物之阳寿羽毛-哔哩哔哩】 https://b23.tv/PYzxPH6,2022-03-02 23:48:08,5,评论,【原神圣遗物之阳寿羽毛-哔哩】 htps:/b23.tv/PYzxPH6,0.7751
杨柳加油,2022-03-02 23:25:02,5,评论,杨柳加油,0.9864
希望有更多人继承非遗,2022-03-02 23:06:00,3,评论,希望有更多人继承非遗,0.7103
小可爱就是我,2022-03-02 22:31:50,3,评论,小可爱就是我,0.9632
突然泪目，梦想是渺小的但又是伟大的！[大哭],2022-03-02 22:20:09,4,评论,突然泪目，梦想是渺小的但又是伟大的！,0.9788
下雨天要吓死人的,2022-03-02 21:59:51,3,评论,下雨天要吓死人的,0.2471
仔细看下面的白纱，有一点红色的不知道是不是血迹,2022-03-02 21:48:33,3,评论,仔细看下面的白纱，有一点红色的不知道是不是血迹,0.1533
英语阅读理解做到过您[星星眼],2022-03-02 21:40:58,4,评论,英语阅读理解做到过您,0.8366
支持 但是注意身体的健康 不要生病 感冒了,2022-03-02 21:40:18,4,评论,支持 但是注意身体的健康 不要生病 感冒了,0.6064
你掉下去的时候手一抖，点了个赞！,2022-03-02 21:10:19,2,评论,你掉下去的时候手一抖，点了个赞！,0.615
抽我抽我,2022-03-02 20:47:31,3,评论,抽我,0.5699
雨是真的，大～,2022-03-02 20:40:32,4,评论,雨是真的，大～,0.6787
小时候有幸看过，是一个中年男士，不是贬低up主，确实是比up主厉害，是在活水河里漂的，那河水，流的很急很快，把我都看傻了都[笑哭][笑哭],2022-03-02 20:37:26,4,评论,小时候有幸看过，是一个中年男士，不是贬低up主，确实是比up主厉害，是在活水河里漂的，那河水，流的很急很快，把我都看傻了都,0.4042
