评论内容,评论时间,评论人等级,评论类型,评论内容-新,情感分值
别，日本的文化和他们信奉的精神其实都是中国给的，被日本人认为国花的樱花也是中国传过去的，可以这么说，整个东亚文明都是我们建立的，是我们给了他们文化，很多人不懂日本人为什么自负而又自卑，因为他们面对的是一个四大文明古国之一，也是唯一一个没有断代的古老文化，换句话说，当初西方的文艺复兴，很大程度上在抄袭我们的东西，明代的传教士窃取了中国不少的知识，而那个时候中国是没有知识产权这个认知的，你们认为那些伟大的东西，其实都是我们的,2021-03-12 08:48:22,5,回复,别，日本的文化和他们信奉的精神其实都是中国给的，被日本人认为国花的樱花也是中国传过去的，可以这么说，整个东亚文明都是我们建立的，是我们给了他们文化，很多人不懂日本人为什么自负而又自卑，因为他们面对的是一个四大文明古国之一，也是唯一个没有断代的古老文化，换句话说，当初西方的文艺复兴，很大程度上在抄袭我们的东西，明代的传教士窃取了中国不少的知识，而那个时候中国是没有知识产权这个认知的，你们认为那些伟大的东西，其实都是我们的,0.9999
回复 @快克快乐 :兄弟太直白他们也听不懂的，而且文化，历史典籍缺失很大，没有多少证据的，就算有它们也不会承认还会倒打一耙，只能指望能在古墓里找线索，最主要的是不断的变强，失去的才能拿回来～,2021-08-27 16:59:59,3,回复,回复 @快克快乐 :兄弟太直白他们也听不懂的，而且文化，历史典籍缺失很大，没有多少证据的，就算有它们也不会承认还会倒打一耙，只能指望能在古墓里找线索，最主要的是不断的变强，失去的才能拿回来～,0.0016
错，是japan作为中国的漆艺，居然成为日本的国名,2018-07-16 21:12:34,6,评论,错，是japan作为中国的漆艺，居然成为日本的国名,0.0012
这有什么好说的 传入日本在日本得到重视 外国人认识中国是通过瓷器认识日本是通过漆器我觉得这本身没什么毛病 如果细说的话日本茶道 花道 剑术都是中国发源的呢 那是不是就代表这些东西都是我们国家的了呢  如果真在乎就自己去学 这样酸没有任何意义 古代的亚洲文化圈的主体就是中国 你看看亚洲哪个东西跟我们国家不沾点边 但是那和是我们的不能画等号,2017-11-10 16:28:40,6,评论,这有什么好说的 传入日本在日本得到重视 外国人认识中国是通过瓷器认识日本是通过漆器我觉得这本身没什么毛病 如果细说的话日本茶道 花道 剑术都是中国发源的呢 那是不是就代表这些东西都是我们国家的了呢 如果真在乎就自己去学 这样酸没有任何意义 古代的亚洲文化圈的主体就是中国 你看亚洲哪个东西跟我们国家不沾点边 但是那和是我们的不能画等号,0.9998
这个没什么好失落的，是现在的人把非遗的地位看得太高了，实际上一门工艺的兴盛和衰落，是否为非遗只是一个名头，如果我们的工艺不够先进，那么就算非遗的名头在我们这里也是拿着烫手，如果我们的工艺足够先进，那么就算非遗的名头不在我们这，但是最好作品却是在我们这里的，与其纠结名头，不如提高工艺，做到最好，打个样看看,2017-11-04 22:49:05,6,评论,这个没什么好失落的，是现在的人把非遗的地位看得太高了，实际上一门工艺的兴盛和衰落，是否为非遗只是一个名头，如果我们的工艺不够先进，那么就算非遗的名头在我们这里也是拿着烫手，如果我们的工艺足够先进，那么就算非遗的名头不在我们这，但是最好作品却是在我们这里的，与其纠结名头，不如提高工艺，做到最好，打个样看,0.0021
很有道理，那只是虚名,2021-02-04 23:26:12,5,回复,很有道理，那只是虚名,0.9991
继续发 漆器叫Japan只不过是单纯历史上欧亚贸易的货源地问题。不是中国技术不好也不是日本的精良，更加没有什么在哪辉煌这种狗屁一样的事情。 单纯仅仅只是欧洲人买漆器的货源地是日本，就这么简单。 跟中国的荷兰豆荷兰的中国豆一个意思，货源地问题。难道因为名字就叫荷兰豆就是荷兰诞生的?在荷兰叫中国豆就是中国的骄傲? mdzz吧 很多疾病命名也只是用地名或者人名。用地名难道疾病就是那里诞生或者最多?用人名难道就是他第一个发现或者他发现的最多? 都不见得，也许只是恰好起了这么个名然后传开了 就像我们都知道小明一样 难道小明他爸就要在这瞎逼逼自己不出名?mdzz,2017-11-03 18:00:29,6,评论,继续发 漆器叫Japan只不过是单纯历史上欧亚贸易的货源地问题。不是中国技术不好也不是日本的精良，更加没有什么在哪辉煌这种狗屁一样的事情。 单纯仅只是欧洲人买漆器的货源地是日本，就这么简单。 跟中国的荷兰豆荷兰的中国豆一个意思，货源地问题。难道因为名字就叫荷兰豆就是荷兰诞生的?在荷兰叫中国豆就是中国的骄傲? mdz吧 很多疾病命名也只是用地名或者人名。用地名难道疾病就是那里诞生或者最多?用人名难道就是他第一个发现或者他发现的最多? 都不见得，也许只是恰好起了这么个名然后传开了 就像我们都知道小明一样 难道小明他爸就要在这瞎逼自己不出名?mdz,0.9999
emmmm……怎么说呢，漆器是在逐渐的发展中被淘汰掉了，替代品就是瓷器，因为相比漆器，瓷器更加适用于大规模的生产，原材料丰富，而且瓷器也相当契合中国人的审美口味，所以漆器在中国的没落实属正常发展规律。其实最致命的问题往往在于传承者的审美跟不上时代，一味守旧缺乏创造，不失传你失传谁？[小电视_汗][小电视_汗],2018-04-07 16:39:23,6,评论,em…怎么说呢，漆器是在逐渐的发展中被淘汰掉了，替代品就是瓷器，因为相比漆器，瓷器更加适用于大规模的生产，原材料丰富，而且瓷器也相当契合中国人的审美口味，所以漆器在中国的没落实属正常发展规律。其实最致命的问题往在于传承者的审美跟不上时代，一味守旧缺乏创造，不失传你失传谁？,0.002
漆器没有失传，一直都有用的，漆器不仅可以用作食器，还可以做屏风柜子，就比如说明朝的雕花漆器药柜，清的万寿漆器屏风。,2018-05-03 00:52:47,4,回复,漆器没有失传，一直都有用的，漆器不仅可以用作食器，还可以做屏风柜子，就比如说明朝的雕花漆器药柜，清的万寿漆器屏风。,0.9998
故宫漆器了解一下？,2018-05-19 23:33:48,4,回复,故宫漆器了解一下？,0.3094
回复 @皇汉子 :嗯……其实最后一句的主语和前面一段不一样，说的是一些已经失传的东西，我的表述存在问题。,2018-05-20 01:05:08,6,回复,回复 @皇汉子 :嗯…其实最后一句的主语和前面一段不一样，说的是一些已经失传的东西，我的表述存在问题。,0.0015
非遗的申请能不能批下来并不是看起源于哪里，而是看它能够在哪个国家更好的被保护和重视，我们就算气也没办法,2017-11-03 11:40:49,6,评论,非遗的申请能不能批下来并不是看起源于哪里，而是看它能够在哪个国家更好的被保护和重视，我们就算气也没办法,0.0018
是这个道理，我们多少好东西没守住,2017-11-03 11:44:00,4,回复,是这个道理，我们多少好东西没守住,0.9988
漆的非遗还是很多的 但是有没有人传承就是另一回事了,2017-11-03 12:31:51,6,回复,漆的非遗还是很多的 但是有没有人传承就是另一回事了,0.0013
文化这东西背后还是个国力的问题，过去一百多年日本一直比我们强，所以世界关注东方的目光更多的聚焦在日本。漆器在古代是典型的贵族用品，中国社会发展脉络就是不断的平民化，所以小众化不流行也正常，日本一直是一个阶级分明的社会，漆器有其生存土壤，所以这是个见仁见智的问题。,2017-12-04 16:05:06,6,评论,文化这东西背后还是个国力的问题，过去一百多年日本一直比我们强，所以世界关注东方的目光更多的聚焦在日本。漆器在古代是典型的贵族用品，中国社会发展脉络就是不断的平民化，所以小众化不流行也正常，日本一直是一个阶级分明的社会，漆器有其生存土壤，所以这是个见仁见智的问题。,0.0019
是啊，说近代东方文化的门面是日本也不为过，一些欧美纪录片，也是这么讲的：日本作为东方文化的代表......,2019-09-09 11:33:15,6,回复,是啊，说近代东方文化的门面是日本也不为过，一些欧美纪录片，也是这么讲的：日本作为东方文化的代表.,0.9998
回复 @Project_83113 :服了，儿子变成爹了,2021-12-22 17:25:20,4,回复,回复 @Project_8313 :服了，儿子变成爹了,0.0019
所以说，你们这些生气的人在气什么？？气日本抢走了？还是气老外自己的命名方式？百密一疏，中国这么大，失落的东西太多了，想复兴一个行业需要的也不仅仅只是国家政策，更需要大量的人才和能维持行业发展的市场因素，这不只是文化的事情，不过我相信国人的生活和国家发展越来越好的情况下，传统特色文化肯定也会有所发展的，而且这个命名是西方人不懂东亚文化的结果，和某个恶意篡改历史的某国不同，大家与其大悲大叹，不如多点关注这类事物，例如给up主投个币~~,2017-11-03 12:12:28,6,评论,所以说，你们这些生气的人在气什么？气日本抢走了？还是气老外自己的命名方式？百密一疏，中国这么大，失落的东西太多了，想复兴一个行业需要的也不仅只是国家政策，更需要大量的人才和能维持行业发展的市场因素，这不只是文化的事情，不过我相信国人的生活和国家发展越来越好的情况下，传统特色文化肯定也会有所发展的，而且这个命名是西方人不懂东亚文化的结果，和某个恶意篡改历史的某国不同，大家与其大悲大叹，不如多点关注这类事物，例如给up主投个币~,0.0018
他们只是手动眼瞎，看不到中国的一直在默默传承文化的人罢了。,2019-09-09 11:34:42,6,回复,他们只是手动眼瞎，看不到中国的一直在默传承文化的人罢了。,0.0012
我们都说棒子抢我们的文化，其实这方面棒子还是学的日本的，只不过日本很多都抢成功了，ps:看兽娘动物园的时候发现朱鹮的英文名居然叫日本鸟，wqn****这个鸟明明是中国独有的，而且也是中国最早记载，且文献记载最多的,2017-11-03 14:52:24,5,评论,我们都说棒子抢我们的文化，其实这方面棒子还是学的日本的，只不过日本很多都抢成功了，ps:看兽娘动物园的时候发现朱鹮的英文名居然叫日本鸟，wqn*这个鸟明是中国独有的，而且也是中国最早记载，且文献记载最多的,0.0019
丹顶鹤的英文也是“日本鹤”,2017-11-03 15:18:38,5,回复,丹顶鹤的英文也是“日本鹤”,0.9999
漆器很美也很贵呀。以前咱们穷，现在经济水平提高了，大家也慢慢学会宣传，精神上的追求也高了，越来越多蒙尘的明珠展露光辉，好事，不必太失意。,2017-11-03 14:08:19,6,评论,漆器很美也很贵呀。以前咱们穷，现在经济水平提高了，大家也慢学会宣传，精神上的追求也高了，越来越多蒙尘的明珠展露光辉，好事，不必太失意。,0.9998
